gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3450273056	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN954	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.481781	12.550469							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN954				CC0_1_0					2023-03-09T02:17:01.838Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273055	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5832	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	35.510322	12.567711							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5832				CC0_1_0					2023-03-09T02:17:01.838Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273054	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN953	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.415592	12.385401							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN953				CC0_1_0					2023-03-09T02:17:01.838Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273053	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4501	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.566027	14.874353							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4501				CC0_1_0					2023-03-09T02:17:01.840Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273052	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN956	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.504792	12.64125							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN956				CC0_1_0					2023-03-09T02:17:01.837Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273051	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN958	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.504792	12.64125							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN958				CC0_1_0					2023-03-09T02:17:01.836Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273050	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN955	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.504792	12.64125							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN955				CC0_1_0					2023-03-09T02:17:01.837Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273049	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN957	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.504792	12.64125							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN957				CC0_1_0					2023-03-09T02:17:01.835Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273048	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4506	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.047228	10.003339							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4506				CC0_1_0					2023-03-09T02:17:01.840Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273047	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5837	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.490825	14.962777							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5837				CC0_1_0					2023-03-09T02:17:01.835Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273046	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5838	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.491923	14.962796							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5838				CC0_1_0					2023-03-09T02:17:01.835Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273045	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5839	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.505739	14.967849							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5839				CC0_1_0					2023-03-09T02:17:01.841Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273044	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN959	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.504792	12.64125							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN959				CC0_1_0					2023-03-09T02:17:01.835Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273043	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4507	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.522156	10.309964							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4507				CC0_1_0					2023-03-09T02:17:01.835Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273042	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4508	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.989872	10.064936							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4508				CC0_1_0					2023-03-09T02:17:01.833Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273041	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4509	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.407458	11.212233							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4509				CC0_1_0					2023-03-09T02:17:01.832Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273040	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4502	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.566027	14.874353							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4502				CC0_1_0					2023-03-09T02:17:01.832Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273039	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5833	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.002314	12.343075							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5833				CC0_1_0					2023-03-09T02:17:01.834Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273038	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5834	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.008975	12.328202							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5834				CC0_1_0					2023-03-09T02:17:01.832Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273037	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4503	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.278708	8.467161							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4503				CC0_1_0					2023-03-09T02:17:01.832Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273036	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4504	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.298553	10.491811							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4504				CC0_1_0					2023-03-09T02:17:01.832Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273035	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5836	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.490275	14.963175							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5836				CC0_1_0					2023-03-09T02:17:01.832Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273034	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5835	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.488192	14.965845							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5835				CC0_1_0					2023-03-09T02:17:01.832Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273033	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN921	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.498975	14.9664							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN921				CC0_1_0					2023-03-09T02:17:01.831Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273032	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4505	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.273778	9.618206							2013-05-01T00:00:00		5	2013	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4505				CC0_1_0					2023-03-09T02:17:01.832Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273031	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5821	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.687955	15.814512							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5821				CC0_1_0					2023-03-09T02:17:01.831Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273030	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5820	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.094184	12.659526							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5820				CC0_1_0					2023-03-09T02:17:01.831Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273029	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN920	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.498975	14.9664							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN920				CC0_1_0					2023-03-09T02:17:01.829Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273028	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN922	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.970731	9.675592							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN922				CC0_1_0					2023-03-09T02:17:01.829Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273027	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN924	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.425836	16.895231							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN924				CC0_1_0					2023-03-09T02:17:01.829Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273026	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN923	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.395414	16.175408							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN923				CC0_1_0					2023-03-09T02:17:01.829Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273025	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN925	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.718172	10.971461							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN925				CC0_1_0					2023-03-09T02:17:01.828Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273024	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5826	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.171626	8.35943							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5826				CC0_1_0					2023-03-09T02:17:01.829Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273023	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5827	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.171626	8.35943							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5827				CC0_1_0					2023-03-09T02:17:01.828Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273022	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN927	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.756108	16.494525							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN927				CC0_1_0					2023-03-09T02:17:01.829Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273021	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN5828	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.352046	10.922171							2015-08-01T00:00:00		8	2015	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN5828				CC0_1_0					2023-03-09T02:17:01.826Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450273020	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN926	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.756108	16.494525							2010-08-01T00:00:00		8	2010	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN926				CC0_1_0					2023-03-09T02:17:01.827Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
